V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144
1.5500566,1.1949767,1.2575676,4.9003997,0.6032251,0.34842712,2.9461365,1.7702274,2.5274575,1.2868721,-0.3663568,3.147807,1.2528424,1.3355386,1.4132383,1.4714379,-0.69106865,0.12881732,-0.6596718,0.13577741,-0.66671133,1.7933033,0.26602125,0.075368166,1.6651245,0.93546844,0.37253428,2.018469,-0.81479037,2.8226225,1.3676567,-0.52300906,0.4977758,2.5013714,3.5807924,2.6395648,-0.6125016,2.161844,0.12371981,1.4564344,1.4092183,0.43202144,2.4056468,0.97296584,5.1075916,-0.23167175,1.795393,0.5854299,2.1641328,1.9950299,1.5429173,2.97888,2.1477325,4.012435,6.6151676,0.20276558,1.5071946,3.1838264,0.6121473,0.7000544,-0.06676549,4.544655,0.6829832,1.1833678,-1.2639867,1.4735512,2.5090113,2.1440268,2.4026003,1.2740767,2.9052672,1.0171925,2.857803,1.7275769,0.9921522,-1.4175396,0.20214605,-0.23857677,1.1183923,0.21758288,1.6001334,2.6000402,2.2612057,1.5482404,2.749422,2.1076307,-1.5210786,3.1451035,-0.06343007,2.6458175,1.640106,2.4864464,1.4107224,0.7550082,1.9843138,2.6191046,1.7056698,-1.7965264,3.9437172,0.5238422,3.4840014,2.028478,0.9386524,1.5172033,4.4731297,4.82909,1.888885,4.1519337,3.5205803,0.92443496,1.8778669,1.4075364,-0.44906285,2.8484282,0.55859613,0.5667339,0.38201666,1.3114347,1.620352,4.9723144,1.2353859,0.6380865,1.037351,3.861385,2.0315475,0.9494585,1.921717,1.2672809,3.1152062,-0.31489468,2.7961617,0.18439579,1.4120758,2.0627134,-1.480721,3.5886374,-0.19236207,1.2250634,2.5686955,2.943127,2.9273431,1.2272234,0.17891884,1.6252759
1.784515,1.7863302,0.3784302,0.6447284,1.0046614,3.0443206,2.8598316,1.2909629,4.8183155,3.8904502,0.17657328,1.1340859,2.425179,2.8255534,0.43809366,0.68498576,0.14637774,2.3309596,-0.5057094,0.82841766,0.66759574,1.5743712,4.040597,1.1716399,0.76805377,0.49311718,-2.2026174,0.67947996,0.3685795,3.2070587,1.9403502,0.9925717,0.9362025,1.1954902,1.740902,1.8852947,-0.37047684,-0.3939777,2.1612842,0.581466,0.84962404,1.3008264,1.2632976,2.4674761,1.5755701,-0.5706164,2.169459,0.30606508,0.12796354,1.8423845,1.6385503,1.4568572,1.1302192,1.3030636,5.103252,-0.22606564,1.82316,1.2526602,1.2712685,1.3804792,1.404912,1.452801,-0.22740376,0.5780537,0.03468269,1.9349871,1.907165,0.87336046,-0.22072315,1.3348349,1.0961845,1.9352226,2.066915,-0.4468298,0.81434447,-0.23920321,-0.9610846,0.7117658,1.1198868,0.5056474,0.24208724,0.037037745,-0.2560258,3.319634,0.48302603,2.2931662,1.8716731,0.57644176,0.72673714,1.0129211,2.9074397,0.55933774,2.7817376,-0.5595816,1.3752875,0.8021155,1.627847,0.27848512,1.8930097,-0.34773868,1.2693518,2.1069489,0.452815,0.46044305,3.2286701,1.2391448,2.5863888,1.4169399,1.3255,0.11516702,1.632217,0.53752524,3.416637,2.713381,0.99460244,0.34194002,1.8038573,2.0609672,2.992655,4.7164035,0.7484076,1.2248211,1.7691644,2.06525,3.066332,0.9863099,1.4201459,1.4679732,2.5663583,0.2748959,1.6175883,0.59936213,1.3616565,1.2030847,0.14077044,2.186262,0.6923835,2.7295787,0.86304855,2.9143653,0.66964626,0.88810706,2.4699426,0.23864937
2.7224646,1.2496411,0.013409853,-0.48515302,-0.22147739,-0.684148,1.5277909,0.70301163,-0.12553218,3.0855377,-0.689458,2.610989,0.8445691,1.9091874,1.8223708,0.6016102,-0.31840992,2.4740143,1.5489957,1.8114257,-1.6021109,0.9619534,2.9580383,1.6176581,0.7833681,-0.45500445,4.4732623,2.920024,1.5841054,3.3658328,1.3465266,-2.5262535,-2.0751176,2.3840551,1.0962392,2.063961,0.7758627,-0.35361838,1.8441846,-0.7844913,0.35398972,-0.15027887,1.1735499,3.7500684,-0.009442806,-0.464093,1.9730933,0.45547378,-1.8345908,0.52874875,2.2935805,2.0799344,0.24456121,0.6924517,1.8283417,1.3140713,-0.34284413,-0.047227383,-0.046512485,-0.0046100616,0.7216126,2.377515,-1.0276741,-1.0943625,0.28871202,-0.72616255,1.2566199,-0.9047469,0.7543399,-0.37025726,0.9098084,2.840136,2.6830359,-0.060709834,1.7448789,-0.1532898,1.9517899,1.2297777,2.8296602,1.4391727,1.330271,1.6384588,0.6330222,2.3556232,1.8273821,1.2819175,1.6091025,-0.33752275,1.299473,1.607728,-1.2080675,2.4099896,3.5636115,0.36192355,2.0702984,1.367087,0.57942986,-0.23124054,0.7617569,-0.1442008,6.084857,1.7103162,0.6716906,2.3716688,2.550919,1.7469826,4.270321,2.7889147,3.706171,0.28849518,0.9344446,0.9261887,2.8193545,-0.26792216,0.60301787,-1.4850307,0.6958175,2.492712,-1.0120122,2.4567657,-0.67370415,1.2747382,1.8153132,2.131635,1.1768775,1.6728904,1.6172444,1.6618872,2.0841024,-0.844518,2.6143737,1.3398643,2.513443,0.8367383,1.7453089,2.2073162,-0.07968402,1.466929,-1.9538152,0.871253,1.9058084,1.6777296,-0.8400111,0.90311193
0.98460066,1.8174388,-0.33988655,0.4710409,-0.43560314,-1.3900437,1.5611994,1.4000387,0.05868548,2.3640552,-0.13655719,2.150097,-0.34611857,1.7430599,1.8838336,0.732389,-0.32936227,1.4064579,-0.9297375,0.6161907,-0.27065754,1.2789323,1.8522741,2.3917906,1.8846354,-0.20454212,3.6596134,2.1513479,1.0155156,2.7052925,-0.76495886,-2.466225,-0.64686036,2.217318,2.5528376,1.6873182,0.27341294,2.420951,1.0897958,-1.1333494,0.94387126,-0.4825343,2.1924756,2.6533144,4.0092697,0.015153229,1.3833084,0.68406975,-0.65383744,1.4320323,1.5456562,0.8774239,1.6586338,1.7574234,4.950484,-1.7549412,0.68265104,1.1347471,0.67080307,1.5209228,0.23796397,0.9568403,-0.47322363,-0.8107183,0.4786843,-1.2051697,2.6334252,-0.6815938,1.2408168,-0.9998355,2.369584,2.6842117,5.0089097,-0.6013949,1.0741404,-0.8964408,0.6312604,1.1607388,4.243127,1.7533801,1.46783,3.2272153,2.5919108,1.6667738,3.9017043,0.30747062,0.2525053,-0.058179677,1.1559794,2.352593,0.23723698,1.7712077,2.3912063,-0.6833868,-0.17690074,0.7066093,2.5468674,-1.198608,1.6994406,-0.77197325,5.13019,2.529184,-0.35449183,1.7998667,4.506138,1.8045882,5.8846884,3.1297576,3.028554,-0.12491429,1.2969276,1.1865697,1.1732409,0.12611628,0.76409626,-1.3448815,0.2708907,1.4632471,1.4056884,4.058717,0.03133154,1.724667,1.9479032,3.2716115,1.7413673,2.6368928,0.86782324,1.0493337,2.5600252,0.901057,1.9674398,0.31624198,-0.15783377,-0.43882644,0.4856255,2.4711723,-0.97299623,-1.0391091,-2.0940945,1.9773443,3.2448683,-0.4449463,-1.8992004,1.66012
1.8847951,1.7609642,1.9927278,4.0660925,1.3467879,1.7879748,3.2946637,1.6683984,4.0205092,1.6812433,1.2735672,3.9946184,1.4210117,1.3172523,0.83527184,1.5362433,0.15589368,0.019940972,-0.3297274,0.68310404,0.2642243,1.1087155,1.2493279,1.0236621,0.8840072,0.98444784,0.15513024,0.79090536,-0.91590714,3.413138,1.6649536,0.30064356,1.8458903,2.1868744,2.5591335,1.974834,-0.38366985,1.4748299,-0.49208808,0.56522644,1.4140418,0.66909516,1.5351043,0.96749794,4.9136014,-0.06749934,1.845299,0.013367176,3.8401074,2.5910568,1.2270558,2.0084481,2.7682357,4.240828,4.9848104,-0.95576584,0.98460853,1.6941575,0.6016091,1.3025827,0.32052952,2.0586421,0.2513609,1.672239,-0.7392211,2.1134186,2.6474397,1.8730707,1.5742676,1.850539,2.5611584,0.69786906,4.457136,0.87088645,0.66152316,-1.0131164,0.23971462,-0.39568412,1.498761,-0.4760946,1.4880685,2.0260172,1.8533406,1.627215,1.9971113,1.7851932,-0.7603818,1.7120649,-0.18629873,1.753429,3.7842832,2.77523,0.76201105,-0.20680612,2.703188,1.4028693,2.8430834,-0.5910203,2.3535094,0.22991252,1.6856992,2.4719892,1.09746,1.890307,3.8127546,2.8391237,4.1865587,2.5411365,1.8390356,1.133723,1.6124789,0.94757414,-0.71876806,-0.4039843,1.2617685,-0.3626231,1.867847,0.41815555,3.4617953,3.8633902,2.746502,2.0509205,0.7864405,3.1965318,3.0557382,0.8747754,1.5661863,1.5046412,3.631254,0.23612785,2.1208634,0.56070113,1.4296615,0.9195135,-0.40581346,2.6038027,1.0620637,1.1069145,2.0962415,1.3061819,2.0399163,2.2969704,0.70881414,2.6717167
0.24328625,1.3706126,0.80381334,-0.9776779,0.1137104,3.18633,3.718614,-0.13920069,2.348998,2.3912373,3.3196425,3.3242548,1.7182851,3.9554236,1.3706183,-0.35934687,-0.4605211,2.1522672,1.1016648,1.7407018,1.3292695,2.0187821,2.5096073,1.1038707,2.9979784,0.1828422,-1.8351073,3.0119915,2.7271307,2.8001795,0.29767346,1.4232103,0.22155046,1.1091903,-0.025612533,1.9462118,-0.6546279,-0.7882712,1.6613181,-0.29036307,1.1337146,0.91737723,1.1382632,4.095963,-0.0037446022,0.3224728,1.9028163,2.6896348,2.6091068,2.0061154,4.9642153,-0.10914612,0.9920309,-0.79583883,2.5444498,0.98221356,1.64287,0.7120826,0.85465753,1.2956126,1.6468097,1.6999717,-1.699476,-1.1193919,1.1011739,0.1518867,2.1324124,-0.9693283,0.99792856,0.9973073,1.2261741,1.0216819,4.629805,0.280339,0.6435803,-0.5322182,0.12422323,1.0609574,0.94181776,0.5574047,0.8382901,0.80826914,-0.8840514,4.3796644,2.1388557,2.2853708,4.4988894,0.6415152,1.103411,0.55864775,1.3897637,-0.55686927,5.3056264,2.039307,0.05952525,0.64524835,0.44089544,0.12649107,0.49961066,-1.0250072,0.9264065,1.2313805,1.7265624,2.0356638,2.9293454,1.9982259,1.6290619,1.8019438,3.9483006,1.68473,1.1320581,0.4354341,3.5338356,0.6687827,0.2683966,0.026905775,2.4974384,3.1714315,2.7853236,4.7319016,1.4575676,-1.5792453,1.5797102,0.6919919,1.7390243,0.5493043,1.9209783,-0.2422688,1.9691811,-0.23206961,2.313512,1.5159516,-0.5246552,1.8740385,1.0065589,1.4845924,-0.45235348,2.2169476,-0.8000325,2.9536943,1.4532094,0.87726074,2.216774,0.66872644
1.6678944,0.59844685,0.42364037,2.4951282,-0.0706256,-1.105298,2.1118731,2.7962246,1.2899832,1.9037423,-1.377114,2.4092622,0.627357,0.4699757,0.1444633,1.6093075,-0.4328419,0.6703109,-0.42635036,1.249093,0.6559801,0.516459,2.0544107,0.9845545,2.1153996,0.33560216,2.3320985,1.4220948,0.5907086,3.2939396,1.7592175,-1.4562279,0.9226892,3.3495293,3.5371099,1.1095771,1.186295,2.2344048,0.48840058,0.36813152,1.0823313,0.88397497,1.3801675,0.48522976,4.421048,-0.1716695,2.132318,0.61021364,1.6142259,1.6181769,1.7726736,4.089151,1.7441834,4.5239854,5.32253,0.37653208,0.881506,1.6789047,-0.33547848,0.25127053,-0.8126865,2.7366002,0.8711972,0.33157337,-0.32002205,-0.27063274,3.5497382,1.1461693,2.6693096,0.17410395,0.9270778,2.70129,2.1930642,-0.2431513,1.5095295,-1.04369,0.7272029,1.4847506,2.715301,0.9974264,3.4487436,2.365003,1.8169017,2.35246,2.144078,2.455097,-1.2393478,1.7364538,0.8938377,1.9024565,0.6269281,3.766789,1.5306976,0.11152923,2.7857132,3.4805796,1.1734896,-1.137625,0.74605083,1.2101841,4.5891304,2.4589155,-0.10112047,1.3895606,4.8494906,4.7938123,3.8397071,3.5755143,1.4733695,-0.12635231,1.2511158,0.79451,1.5101857,0.12101984,0.8913802,0.3317964,0.97904754,1.3061651,0.7293477,4.874049,1.7834513,2.6600108,1.5159088,3.2523077,2.508223,1.561199,0.9921489,1.2721194,4.3708124,-0.512715,3.1974404,1.0220788,1.0577977,1.0487316,-0.6747012,3.9265828,-0.27752662,2.288022,-0.038621128,1.1222751,3.0100095,1.7263737,-1.7487807,1.6516376
0.15758777,0.8186593,1.5358046,0.5470259,2.239223,2.7362275,1.3619862,0.8203397,5.7592015,2.3049574,3.992382,2.346674,2.3754952,2.2510436,3.5316458,-0.46073627,-0.52518034,0.93349993,2.044468,1.4288507,3.8868153,0.8487512,3.0021353,2.2084858,5.243575,1.0047295,-3.7705438,4.0484834,4.057937,1.1025233,2.9759753,2.9366004,3.3249946,-0.58223104,3.711568,0.46104324,-0.29139423,-0.36978567,3.1338103,1.970549,1.8813077,1.5869097,-0.46565604,2.5044515,0.7350011,0.96982396,0.01416707,1.4234139,6.1375494,3.0528178,5.113348,1.3864104,0.31744832,0.5978756,4.40407,-0.8019281,1.1827527,1.3526996,1.9393823,0.4580059,0.18934368,0.39572716,1.0220323,1.867203,1.3733103,1.1315165,2.7518213,0.46128485,1.1733367,2.2064695,1.4633472,-1.1002893,2.3492675,-0.49714804,0.5871719,0.78765297,0.47810698,3.3052495,-0.43817902,0.54098487,-1.1143655,-0.07520746,-0.17227077,3.4493308,0.33354044,1.292697,5.6529093,0.49949914,1.3458033,0.55621433,2.9084587,0.7667853,4.648666,2.697023,1.5587173,0.04449103,1.2520909,2.072915,0.5695801,-1.6815426,-0.69193393,1.06329,1.253245,0.7249286,1.479136,3.0054502,0.017461538,0.9306729,4.302904,1.4206119,2.4691653,1.2769539,1.8176298,1.4328953,0.29794163,1.1570635,2.36222,3.9261749,4.152045,5.533673,4.170414,-1.8745718,0.47380042,0.9361571,1.7641051,0.39731598,0.7681701,0.0064371824,3.5664554,0.07246637,4.303861,3.9260068,-1.7126724,0.67746687,0.57380533,3.6180313,1.9207425,3.758288,1.281311,1.2055491,-0.21375161,-0.38623688,3.8992064,-0.2997539
0.3860104,1.0193186,1.9218658,0.91206795,0.74582577,4.0109916,2.7456605,0.732202,5.0955305,2.799248,3.1505075,1.5733817,1.6764668,2.6005926,0.52051425,-1.3329325,-0.44218683,1.1875739,-1.1310267,1.3223559,2.4725847,1.4993784,2.639383,0.46742058,1.9051667,1.0098585,-3.7156732,1.3822246,1.1078554,2.6014593,1.3355579,2.4576728,3.5089812,-0.45278254,2.4582937,0.5996952,-0.4173745,-0.47513747,2.2773724,1.6078718,1.6628652,1.944205,0.99525523,3.1543894,1.1373782,-0.084351,1.2866514,0.8779832,3.9506602,2.6677856,2.9702053,0.1403451,1.0564083,0.89812446,3.9284115,-1.1440434,0.9764246,1.064479,0.8130932,0.6702975,1.3276689,0.9658096,0.19617778,0.2785194,-0.085600376,1.0996406,2.0891669,0.5049515,1.800938,0.64751196,1.1686141,-0.63756084,3.1593974,-0.676733,1.266442,0.041399956,-1.2356672,0.89918876,-0.5108869,0.467295,-0.30461082,-0.026080936,-0.4216197,2.962834,0.22154832,0.7678628,3.755917,0.43162668,-0.01894331,0.21796599,3.4766388,-0.81059754,3.6166258,1.5625616,0.57119393,-0.70815754,1.6660647,0.8924886,1.7634497,-1.5835146,-0.35912043,1.3653193,1.3987453,1.4044719,1.8398919,1.6982405,0.95026153,0.5250628,1.9703149,1.2927005,0.8909929,1.421786,2.123916,2.1472437,1.007842,-0.88450104,2.3581731,1.7338643,4.0773025,5.9076,4.8131914,-0.9130206,0.86305153,1.3865732,1.2305827,-0.1443913,0.92151403,1.1777134,3.4419234,0.090037584,3.9980993,2.1617932,0.767434,0.7174972,-0.42705107,2.661999,0.40231657,2.0045137,1.1279063,0.45795226,-0.47919083,0.92933416,3.0269175,0.2597363
1.3837081,2.7538147,0.33983803,0.3659649,0.5033352,-1.5329044,2.682614,2.3181436,0.6027022,3.5796392,-1.4067303,3.4933436,0.47249937,2.3181918,2.6018171,1.0844045,-0.24706316,0.8300121,-0.47643656,0.59409,0.6913457,1.8551824,3.5652514,2.7793221,-0.09635663,-0.19241977,2.3409069,2.6107497,1.3059661,2.3122628,0.4088242,-2.8495767,-0.008706808,3.2000997,2.2647126,1.9304293,1.5710685,3.175057,0.2656505,-0.262352,0.40493894,1.3505037,2.790502,2.7681546,4.0463967,1.0134659,1.5716531,-0.69952905,0.66810143,1.2783239,-0.9186449,2.8770063,1.3950875,2.1642292,5.5017433,-0.63267493,2.3060331,0.36886656,0.23056334,1.8806663,0.13347426,1.8445735,0.56712115,0.19331789,1.6053334,-0.2735405,2.2961035,-0.52890825,1.9643935,0.2505317,1.3694239,3.3349857,4.565874,-0.5894785,1.1688609,-0.43155944,1.4879022,0.9548046,3.7816203,2.4448233,1.7645488,3.3023174,4.149444,1.762591,2.7702432,1.0472838,-0.14910221,-0.52595663,0.84832,3.4876087,-0.11457729,2.8047214,2.9607313,0.634627,0.18644452,-0.3459588,2.5369415,-0.5498894,0.665787,0.64358354,4.6809444,3.0391753,-0.265267,1.1877916,4.995515,1.1445913,4.659358,2.0482292,3.1305003,-0.79052913,3.6737936,1.9640427,1.8365449,-0.43987656,1.0350426,-1.291459,0.671149,1.803602,0.7981701,5.4066377,-0.4941609,3.2545285,2.0640588,3.552407,2.728283,2.6606183,0.6713327,2.4033322,2.718377,1.4134325,1.795164,-0.15789557,1.0790117,-1.2401388,1.4780166,2.5131385,1.1519809,-0.613035,-1.7530676,1.6246102,3.6532326,0.5173644,-1.5248013,1.7004983
2.4224405,1.56659,0.49651355,-0.33842373,0.6318076,3.4168272,3.0907066,0.27088803,3.7574944,2.7110884,3.6692433,3.1527903,2.7738996,3.5936785,0.15377712,-0.030798554,0.047338724,1.9371629,1.1086638,1.3872411,1.5107567,1.7772274,2.5757883,0.5679505,3.256297,0.43199524,-2.0313387,1.9120322,1.6577442,4.1768026,1.2120438,2.0033357,1.5258782,1.1506234,1.0911902,2.1108394,0.6356547,-0.015216231,2.126289,1.1643221,1.3369612,1.3360624,0.83472556,4.3333516,1.195476,0.10042393,1.246707,2.4995348,2.7227485,2.5347612,5.505179,0.72878325,0.9665423,0.14060485,3.1400368,0.6117588,1.9172723,1.8435721,0.7727297,0.48534846,2.4348307,1.0404406,0.25380528,0.67761874,0.8891939,1.290349,1.1939662,0.46579278,1.6758041,1.3502018,3.1236598,0.37576166,2.2797215,0.34961605,0.5691515,0.25410724,-0.897645,0.7826669,1.145316,0.47822443,0.095876515,0.8753099,-0.9537048,3.46557,1.9719863,1.357583,3.5168896,2.3880978,0.35091364,0.6722553,2.0332239,-0.634875,4.13754,2.6407347,1.2580837,0.92384887,1.2410988,0.33065403,0.6297103,-0.85581017,0.78294337,1.1725848,2.4247847,1.9378943,2.3632255,2.696061,1.8213563,0.71693194,2.7710161,0.94615257,1.8556938,-0.023403242,3.490579,2.316784,0.950323,1.7144992,1.9815395,2.4713123,2.4502938,4.1515074,2.4994185,0.5792803,2.2001076,0.71791875,3.3117645,0.38520378,1.9777905,1.8821068,1.9731214,0.22089124,1.1996865,1.3204288,1.7640857,1.3886328,1.329551,3.1802278,0.6604526,1.4681929,1.3225503,3.294974,1.5800352,1.0968235,2.5079339,0.2235012
0.93011105,0.81557465,2.1244314,2.3934228,2.038196,1.7649527,2.7367632,0.899477,6.01005,2.3457415,3.6466303,0.17864975,1.8509777,2.1371148,1.3010483,-1.5515335,-0.56022066,0.68914986,-1.032234,1.23803,3.3101957,0.97652036,1.9673767,0.727725,3.5740857,0.9002937,-3.2356095,3.1256914,2.226128,2.3717363,2.6280026,3.3540173,4.719526,0.54661256,3.217242,0.9039844,0.71612,1.4153308,2.1998992,1.8641931,1.5068432,2.1154795,1.2521504,2.4782984,2.2402067,0.2678591,0.96418166,0.0037657022,7.573182,2.2598133,3.486611,0.08307314,0.20771435,0.369039,6.440462,-1.1149707,1.44865,1.4019864,1.3942605,2.3381088,1.3547201,2.0004392,0.44375157,3.1586342,0.5477195,1.7405069,2.853159,0.8601434,2.2289953,1.7248112,2.3821354,-1.3084455,4.97942,-0.039856434,1.0721799,-0.43738103,-2.0451028,0.8110843,-1.4444356,0.1353721,-0.60765284,-0.36971092,0.24523103,2.8905292,1.2288874,1.3987428,3.9055624,1.0800638,0.015474677,2.9924998,2.827419,-0.46965706,3.6985195,1.8622963,-0.012426615,-0.31907403,1.2607449,1.5408375,2.2046237,-1.7674233,-0.69829065,1.1208205,0.9207897,2.9510033,2.5517783,1.3693756,1.6097895,-0.06694478,0.86377215,0.595602,3.106356,0.7257906,1.2714281,1.262469,1.0717514,0.38053393,2.443737,1.8434496,3.358696,7.1792974,3.6779752,-1.3555322,0.3078575,3.0080004,0.62685406,0.7114287,1.8585229,1.3690351,3.7798793,0.02455926,4.015173,2.9250112,0.04537177,0.39527625,-0.77416575,2.8304753,0.14555097,2.0688508,1.6883299,3.0364454,1.2307496,0.7900733,4.439742,0.15069604
3.0865054,1.2591578,0.94385606,1.1798017,0.48159257,-0.41925007,0.6013844,1.6279464,1.379272,2.7029197,1.531734,2.3001735,0.15571737,1.868468,1.0968862,1.0484328,0.112662554,1.9259125,1.0012615,1.7641437,0.2566235,2.0837073,1.9445792,0.8418441,2.193104,0.72495437,5.8311853,3.3775463,1.8246007,3.5724525,-0.16876698,-2.3090694,-0.2747352,2.3923686,2.7986012,2.0862536,0.85734844,0.70270663,2.779182,0.5848638,1.474133,0.08231926,1.0860386,2.1852689,2.439732,0.3604899,2.2653654,0.72974944,1.7810414,1.7523214,3.9607372,3.3364713,0.71374834,2.864347,2.5547006,0.81010246,0.42190504,1.243612,-0.45282972,-1.1094955,-0.44693467,3.8318675,0.8072538,0.25985706,-0.17293063,-0.17155266,2.6609154,0.79996556,2.245208,-0.6785586,2.2036505,1.7506204,1.8569472,0.05567646,1.6144317,-0.21139765,0.96100235,1.8541124,3.4815426,0.19754374,2.378634,2.1972015,1.8516614,1.990482,2.237815,1.1145345,0.7479758,0.71467173,0.8409121,0.31888258,-0.18609035,2.3783278,3.4922113,0.7502112,3.7074203,2.4246516,0.4421276,1.1735207,2.049127,-0.42553115,6.181632,1.7096622,0.7805544,2.9310627,3.1068196,4.531311,4.8320293,2.7260232,2.0594797,0.3871026,1.0427423,1.8815389,1.4840266,1.1144161,0.6988563,-0.12749863,1.2697227,1.5964521,0.91284275,2.7504697,1.0360568,2.866198,1.7582428,1.5952513,1.0254385,0.22821897,2.1777742,1.1537542,2.648818,-0.5848713,2.1540935,2.6329782,2.290903,1.4598899,0.900043,4.3375983,-0.64938223,2.1109762,-0.9507487,1.5690424,3.2328458,2.014924,0.021773934,1.3495376
0.24724782,0.43638265,2.0888162,3.7060966,0.73327696,1.8933604,3.201612,1.5917425,4.5527077,1.342432,1.7807264,3.3039021,0.8844588,1.5918185,-0.18803668,0.83827996,0.39859825,0.14504132,-0.5457088,0.3226118,1.0063317,1.2946831,1.4250188,0.25831676,2.1925018,1.0985522,-0.49210694,1.9316591,0.20218517,2.6850345,0.11000395,0.6531826,3.1807027,1.6939402,3.3430119,1.0234,-0.77017444,1.4430953,1.238359,0.90785646,1.8228678,1.0203532,1.1614623,0.78241295,3.6836052,0.5222409,2.2715185,1.3835794,4.382403,2.993099,3.577798,1.297733,0.62585527,2.0900128,5.129986,-0.9058274,1.6180698,2.4017339,0.35330105,1.2139903,-0.14874122,1.087503,0.43981045,1.3992711,-0.43366623,0.3906331,2.239478,1.8575113,2.2146022,-0.15305915,3.489223,0.7362929,3.1027226,1.289917,0.8806864,-1.3261213,-0.5833435,0.40592125,0.5326221,-0.03152276,0.7220806,0.25427395,1.0475949,1.8282936,2.0289783,1.4926381,0.4414773,2.678064,-0.034468412,1.0560641,3.5399423,0.48249823,3.9892526,2.6190453,1.4864112,1.4719857,3.219207,0.09723824,3.8968914,-1.3047131,0.3905338,1.3495328,1.0189346,4.5912566,2.6449366,5.1615944,2.3325727,2.0739217,2.5573115,0.62802553,0.51944005,0.6518223,-0.38051558,3.0627625,0.8411132,2.1317036,1.6884212,1.177864,2.9677122,5.467371,4.2083125,1.2178392,-0.13357365,2.3322225,2.7493591,0.50293255,1.5930296,2.0740643,4.1795225,1.0003265,2.7827804,1.7634752,0.26022738,1.277909,-0.31074333,3.7951407,-1.0697594,1.5590045,1.6836785,3.2490585,0.78452325,1.249815,1.8822438,1.0829558
0.92671335,3.235561,1.8752029,2.9903994,1.3012615,2.4870038,3.746778,1.4313022,4.1801887,4.217435,2.1566162,2.638727,1.5866202,1.8453673,1.4858432,-0.1473248,-0.4108681,1.2070143,-1.5885122,1.5119,1.9134674,2.634722,2.0537138,1.2470032,2.6790602,1.280737,-1.5179455,0.3992411,-0.6978623,2.226083,1.585836,2.0481794,2.8787017,2.1611114,1.009485,2.4011755,-0.39708173,1.0497268,1.2210674,1.3792683,1.409682,2.4228218,1.3684853,0.7657271,3.6384335,0.9033217,2.5913155,1.1879332,5.0025353,1.9245347,3.0992475,1.4892125,1.6156486,2.5469868,4.968494,-2.5670958,2.5887432,2.3220963,1.2201039,1.9002225,0.8905851,3.18166,1.0802143,1.8732864,0.9349501,3.5899367,2.612051,1.2856771,3.6832864,1.046582,4.155892,-0.44893456,4.4166884,0.70649624,0.2337102,-0.97122,-1.3055687,-0.09896183,0.05451846,-0.3165015,0.6890749,-0.22518556,1.537027,1.3906887,1.8980951,0.92931056,0.82702637,2.6454175,0.28789186,2.112381,3.5664992,0.3015558,4.2414284,2.2663457,1.8471494,1.2072518,2.5797365,1.1404144,3.1528912,-1.9548473,-0.07804239,1.7891097,1.189198,1.7691132,2.8901207,2.7523794,2.7544456,1.1427084,0.6401346,0.29376268,1.2763281,1.293493,1.9577471,1.6266112,1.830546,0.7044238,2.2292268,0.6141709,4.0690913,5.9795175,3.140029,0.82234645,0.46347177,2.4253993,2.7687688,-0.012312487,1.6028014,3.3493872,3.407091,0.96541524,2.8992805,3.1292002,0.65140855,1.4984257,-0.46577477,3.6179988,1.3093507,0.15502751,2.706038,3.384763,2.50183,1.3517282,4.1945376,0.70780444
